구분,년,에볼라바이러스병 ,마버그열,라싸열,크리미안콩고출혈열,남아메리카출혈열,리프트밸리열,두창,페스트,탄저,보툴리눔독소증,야토병,신종감염병증후군,중증급성호흡기증후군(SARS),중동호흡기증후군(MERS),동물인플루엔자 인체감염증,신종인플루엔자,디프테리아,수두,홍역,콜레라,장티푸스,파라티푸스,세균성이질,장출혈성대장균감염증,A형간염,백일해,유행성이하선염,풍진(2018년이전),풍진(선천성),풍진(후천성),폴리오,수막구균 감염증,b형헤모필루스인플루엔자,폐렴구균 감염증,한센병,성홍열,반코마이신내성황색포도알균(VRSA) 감염증,카바페넴내성장내세균속균종(CRE) 감염증,E형간염,파상풍,B형간염,일본뇌염,C형간염,말라리아,레지오넬라증,비브리오패혈증,발진티푸스,발진열,쯔쯔가무시증,렙토스피라증,브루셀라증,공수병,신증후군출혈열,크로이츠펠트-야콥병(CJD) 및 변종크로이츠펠트-야콥병(vCJD),황열,뎅기열,큐열,웨스트나일열,라임병,진드기매개뇌염,유비저,치쿤구니야열,중증열성혈소판감소증후군(SFTS),지카바이러스감염증,top5
강원양양군 ,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['수두', '유행성이하선염', '쯔쯔가무시증', 'B형간염', '레지오넬라증']"
강원양양군 ,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['수두', '성홍열', '쯔쯔가무시증', '유행성이하선염', '지카바이러스감염증']"
강원양양군 ,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,"['수두', '유행성이하선염', '중증열성혈소판감소증후군(SFTS)', '뎅기열', '폐렴구균 감염증']"
강원양양군 ,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,"['수두', '유행성이하선염', '중증열성혈소판감소증후군(SFTS)', '쯔쯔가무시증', '레지오넬라증']"
강원양양군 ,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,"['수두', '쯔쯔가무시증', '유행성이하선염', '레지오넬라증', '신증후군출혈열']"
강원양양군 ,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,"['수두', 'C형간염', '유행성이하선염', '쯔쯔가무시증', '신증후군출혈열']"
강원양양군 ,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"['수두', '유행성이하선염', 'A형간염', 'C형간염', '폐렴구균 감염증']"
강원양양군 ,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"['수두', '유행성이하선염', '중증열성혈소판감소증후군(SFTS)', 'A형간염', 'C형간염']"
강원영월군 ,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['수두', '쯔쯔가무시증', '유행성이하선염', '말라리아', '일본뇌염']"
강원영월군 ,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"['수두', '유행성이하선염', '쯔쯔가무시증', 'A형간염', '신증후군출혈열']"
강원영월군 ,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['수두', '유행성이하선염', '쯔쯔가무시증', '지카바이러스감염증', '신종인플루엔자']"
강원영월군 ,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"['수두', '유행성이하선염', '쯔쯔가무시증', '성홍열', '신증후군출혈열']"
강원영월군 ,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"['수두', '유행성이하선염', '쯔쯔가무시증', '말라리아', 'A형간염']"
강원영월군 ,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,2,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['수두', '유행성이하선염', 'A형간염', 'B형간염', '쯔쯔가무시증']"
강원영월군 ,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"['수두', '유행성이하선염', '장티푸스', '쯔쯔가무시증', '라임병']"
강원영월군 ,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,2,0,9,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,"['수두', '유행성이하선염', '중증열성혈소판감소증후군(SFTS)', '성홍열', 'C형간염']"
강원영월군 ,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,11,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,"['수두', 'C형간염', '신증후군출혈열', '유행성이하선염', '카바페넴내성장내세균속균종(CRE) 감염증']"
강원영월군 ,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,8,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,"['수두', 'A형간염', 'C형간염', '유행성이하선염', '중증열성혈소판감소증후군(SFTS)']"
강원영월군 ,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['수두', '유행성이하선염', 'A형간염', '카바페넴내성장내세균속균종(CRE) 감염증', 'C형간염']"
강원원주시 ,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,777,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"['수두', '쯔쯔가무시증', '말라리아', '렙토스피라증', '신증후군출혈열']"
강원원주시 ,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,868,1,0,2,0,0,0,55,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"['수두', 'A형간염', '유행성이하선염', '쯔쯔가무시증', '장티푸스']"
강원원주시 ,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,529,0,0,0,1,0,1,8,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"['수두', '유행성이하선염', 'A형간염', '쯔쯔가무시증', 'B형간염']"
강원원주시 ,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,701,0,0,0,0,0,0,6,0,272,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,"['수두', '유행성이하선염', '쯔쯔가무시증', 'A형간염', '성홍열']"
강원원주시 ,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,728,0,0,2,0,0,0,12,0,334,0,0,0,0,0,0,1,0,4,0,0,0,0,2,0,0,0,2,0,0,0,15,1,0,0,5,0,0,0,0,0,1,0,0,0,0,0,"['수두', '유행성이하선염', '쯔쯔가무시증', 'A형간염', '신증후군출혈열']"
강원원주시 ,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,368,0,0,0,0,0,0,20,1,167,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,3,1,0,0,0,8,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,"['수두', '유행성이하선염', 'A형간염', '쯔쯔가무시증', '중증열성혈소판감소증후군(SFTS)']"
강원원주시 ,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392,0,0,0,0,0,0,31,0,126,0,0,0,0,0,0,4,0,28,0,0,0,0,3,0,0,0,1,0,0,0,9,2,0,0,2,0,0,1,0,0,0,0,0,0,5,0,"['수두', '유행성이하선염', 'A형간염', '성홍열', '쯔쯔가무시증']"
강원원주시 ,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349,0,0,0,1,2,6,24,0,130,0,0,0,0,0,0,6,0,143,0,45,0,0,3,0,20,0,2,0,0,0,5,2,0,0,4,0,0,1,0,0,0,0,0,0,3,0,"['수두', '성홍열', '유행성이하선염', '카바페넴내성장내세균속균종(CRE) 감염증', 'A형간염']"
강원원주시 ,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,589,0,0,1,0,1,2,15,1,168,0,0,0,0,0,0,5,0,39,0,101,0,0,6,0,56,0,5,0,0,0,5,0,0,0,2,0,0,2,0,0,0,0,0,0,8,0,"['수두', '유행성이하선염', '카바페넴내성장내세균속균종(CRE) 감염증', 'C형간염', '성홍열']"
강원원주시 ,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446,0,0,1,0,0,0,75,3,152,0,0,0,0,0,0,4,0,17,0,127,0,0,2,0,45,1,2,0,0,0,3,3,0,0,6,0,0,2,0,0,0,0,0,0,4,0,"['수두', '유행성이하선염', '카바페넴내성장내세균속균종(CRE) 감염증', 'A형간염', 'C형간염']"
강원원주시 ,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,1,0,0,0,19,0,62,0,0,0,0,0,0,2,0,4,0,53,1,0,1,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,"['수두', '유행성이하선염', '카바페넴내성장내세균속균종(CRE) 감염증', 'C형간염', 'A형간염']"
강원인제군 ,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,"['수두', '신증후군출혈열', '유행성이하선염', '일본뇌염', '지카바이러스감염증']"
강원인제군 ,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['수두', 'A형간염', '말라리아', '지카바이러스감염증', '폴리오']"
강원인제군 ,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['수두', '유행성이하선염', 'A형간염', '지카바이러스감염증', '중증열성혈소판감소증후군(SFTS)']"
강원인제군 ,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"['유행성이하선염', '수두', '쯔쯔가무시증', '파상풍', '일본뇌염']"
강원인제군 ,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,"['유행성이하선염', '수두', '중증열성혈소판감소증후군(SFTS)', '성홍열', '쯔쯔가무시증']"
강원인제군 ,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,"['중증열성혈소판감소증후군(SFTS)', '수두', '쯔쯔가무시증', '세균성이질', '홍역']"
강원인제군 ,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,"['수두', '중증열성혈소판감소증후군(SFTS)', '폐렴구균 감염증', '성홍열', '디프테리아']"
강원인제군 ,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,"['수두', '중증열성혈소판감소증후군(SFTS)', '성홍열', '쯔쯔가무시증', '유행성이하선염']"
강원인제군 ,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,"['수두', '중증열성혈소판감소증후군(SFTS)', 'C형간염', '성홍열', '유행성이하선염']"
강원인제군 ,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,"['수두', '중증열성혈소판감소증후군(SFTS)', '유행성이하선염', '성홍열', 'A형간염']"
강원인제군 ,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,"['수두', 'C형간염', '중증열성혈소판감소증후군(SFTS)', '유행성이하선염', 'A형간염']"
강원정선군 ,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['수두', '유행성이하선염', '파라티푸스', '쯔쯔가무시증', '지카바이러스감염증']"
강원정선군 ,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['수두', 'A형간염', '쯔쯔가무시증', '유행성이하선염', '지카바이러스감염증']"
강원정선군 ,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['수두', '쯔쯔가무시증', '지카바이러스감염증', '신종인플루엔자', '풍진(선천성)']"
강원정선군 ,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['수두', '유행성이하선염', '파라티푸스', '쯔쯔가무시증', '지카바이러스감염증']"
강원정선군 ,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['수두', '유행성이하선염', '쯔쯔가무시증', '지카바이러스감염증', '신종인플루엔자']"
강원정선군 ,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['수두', '유행성이하선염', '쯔쯔가무시증', 'A형간염', '레지오넬라증']"
강원정선군 ,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"['수두', '유행성이하선염', '쯔쯔가무시증', '성홍열', '폐렴구균 감염증']"
강원정선군 ,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['수두', 'C형간염', '유행성이하선염', '성홍열', 'A형간염']"
강원정선군 ,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,"['수두', 'C형간염', '유행성이하선염', '성홍열', '중증열성혈소판감소증후군(SFTS)']"
강원정선군 ,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,1,0,0,8,0,5,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,12,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,"['수두', 'C형간염', 'A형간염', '유행성이하선염', '중증열성혈소판감소증후군(SFTS)']"
강원정선군 ,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"['C형간염', '수두', 'A형간염', '폐렴구균 감염증', '유행성이하선염']"
강원철원군 ,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"['말라리아', '수두', '쯔쯔가무시증', '신증후군출혈열', '지카바이러스감염증']"
강원철원군 ,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,6,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,"['말라리아', '수두', '유행성이하선염', '쯔쯔가무시증', '신증후군출혈열']"
강원철원군 ,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,7,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,"['수두', '쯔쯔가무시증', '신증후군출혈열', '말라리아', '레지오넬라증']"
강원철원군 ,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,5,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,18,0,0,0,1,10,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,"['수두', '말라리아', '신증후군출혈열', '쯔쯔가무시증', '유행성이하선염']"
강원철원군 ,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,1,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,11,0,0,0,0,14,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,"['유행성이하선염', '수두', '쯔쯔가무시증', '말라리아', '신증후군출혈열']"
강원철원군 ,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,2,0,30,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,9,0,0,0,0,52,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,"['수두', '쯔쯔가무시증', '유행성이하선염', '말라리아', '성홍열']"
강원철원군 ,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,15,0,0,0,0,42,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,"['쯔쯔가무시증', '말라리아', '수두', '성홍열', 'A형간염']"
강원철원군 ,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,1,4,0,15,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,5,0,0,0,0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,"['수두', '유행성이하선염', '성홍열', '쯔쯔가무시증', '말라리아']"
강원철원군 ,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,1,0,12,0,0,0,0,0,0,2,0,15,0,3,0,0,0,0,4,5,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,"['수두', '성홍열', '유행성이하선염', '쯔쯔가무시증', '말라리아']"
강원철원군 ,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,13,0,7,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,5,8,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,"['수두', 'A형간염', '말라리아', '유행성이하선염', '성홍열']"
강원철원군 ,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['수두', '말라리아', '성홍열', '장출혈성대장균감염증', '렙토스피라증']"
강원춘천시 ,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352,1,0,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,10,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,"['수두', '유행성이하선염', '쯔쯔가무시증', '말라리아', '신증후군출혈열']"
강원춘천시 ,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,0,0,0,0,0,0,34,3,38,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2,1,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"['수두', '유행성이하선염', 'A형간염', '백일해', '쯔쯔가무시증']"
강원춘천시 ,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359,0,0,0,0,2,0,13,1,31,0,0,0,0,0,0,0,0,31,0,0,0,0,6,0,0,3,0,0,0,0,14,0,0,0,2,1,0,3,0,0,1,0,0,0,0,0,"['수두', '유행성이하선염', '성홍열', '쯔쯔가무시증', 'A형간염']"
강원춘천시 ,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,688,0,0,0,0,1,0,7,0,203,0,0,0,0,0,0,0,0,24,0,0,0,1,3,0,0,2,0,0,0,0,24,0,0,0,7,0,0,2,0,0,0,0,0,0,2,0,"['수두', '유행성이하선염', '쯔쯔가무시증', '성홍열', '신증후군출혈열']"
강원춘천시 ,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,0,11,1,74,0,0,0,0,0,0,0,0,59,0,0,0,0,2,0,0,0,0,0,0,0,8,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,"['수두', '유행성이하선염', '성홍열', 'A형간염', '쯔쯔가무시증']"
강원춘천시 ,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,318,0,0,0,0,0,0,7,0,99,0,0,0,0,1,0,1,0,57,0,0,0,1,1,0,0,3,0,0,0,0,17,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,"['수두', '유행성이하선염', '성홍열', '쯔쯔가무시증', 'A형간염']"
강원춘천시 ,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,0,0,0,0,1,0,18,0,83,0,0,0,0,0,0,5,0,43,0,0,0,0,0,0,0,3,0,0,0,0,21,1,0,0,2,0,0,2,0,0,0,0,0,0,7,0,"['수두', '유행성이하선염', '성홍열', '쯔쯔가무시증', 'A형간염']"
강원춘천시 ,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442,0,0,2,0,2,2,19,1,87,0,0,0,0,0,0,2,0,94,0,46,0,1,0,0,12,2,1,0,0,0,16,2,0,0,1,0,0,0,0,0,0,0,0,0,12,0,"['수두', '성홍열', '유행성이하선염', '카바페넴내성장내세균속균종(CRE) 감염증', 'A형간염']"
강원춘천시 ,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385,0,0,5,1,5,2,16,0,116,0,0,0,0,0,0,7,0,157,0,183,0,0,3,0,17,2,0,0,0,0,13,0,0,0,2,1,0,1,0,0,0,0,0,0,5,0,"['수두', '카바페넴내성장내세균속균종(CRE) 감염증', '성홍열', '유행성이하선염', 'C형간염']"
